physical_harm,fairness_equity,autonomy_respect,privacy_protection,societal_environmental,virtue_care,legitimacy_trust,epistemic_quality,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
0.78871,-0.16592,-0.70946,-0.44633,-0.67937,0.61126,-0.22900,-0.46968,1,0,0,0,1,0,0
0.77823,0.57487,0.29517,-0.47824,-0.72172,-0.51625,-0.39724,-0.70120,1,0,0,0,1,0,0
-0.47954,-0.65665,-0.75873,-0.59884,-0.52908,-0.41750,-0.18768,-0.66534,1,0,0,0,1,0,0
0.78254,0.04602,0.40978,0.47646,0.13858,0.66678,0.48797,-0.06637,1,0,0,1,0,0,0
0.24926,-0.33479,0.10248,-0.44398,-0.72195,0.35327,-0.34316,0.10814,1,0,0,0,1,0,0
0.75629,-0.00635,-0.10408,-0.40579,-0.81804,-0.17293,-0.20459,-0.43785,1,0,0,0,1,0,0
0.44240,0.42327,0.01616,-0.51105,-0.83224,-0.23336,0.81181,-0.01897,1,0,0,0,1,0,0
0.88667,-0.03567,-0.65216,-0.12072,-0.55549,-0.04272,-0.28765,-0.59900,1,0,0,0,1,0,0
0.74640,-0.39136,-0.69149,-0.03504,0.17473,0.12951,-0.41341,-0.38363,1,0,0,0,0,0,0
-0.17972,0.17698,-0.76536,-0.34854,-0.33795,0.46531,-0.44794,-0.41598,1,0,0,0,1,0,0
0.17100,-0.53189,-0.49751,-0.10582,-0.81228,-0.65223,-0.58183,-0.51825,1,0,0,0,1,0,0
0.50549,0.75270,-0.15627,-0.50571,-0.28532,0.64200,0.79748,-0.33019,1,0,0,0,1,0,0
0.62339,-0.49431,-0.27018,-0.69345,-0.77893,0.11008,0.34624,0.22992,1,0,0,0,1,0,0
0.47311,-0.45363,-0.71466,-0.51700,-0.49895,-0.09775,-0.12849,-0.43711,1,0,0,0,1,0,0
0.20954,0.01461,-0.68885,-0.47144,-0.68940,0.70617,0.07888,0.10890,1,0,0,0,1,0,0
0.46834,-0.45348,-0.71784,-0.51911,-0.50628,-0.15932,-0.10177,-0.46120,1,0,1,0,1,0,0
0.46834,-0.45348,-0.71784,-0.51911,-0.50628,-0.15932,-0.10177,-0.46120,1,0,0,0,1,0,0
0.66919,0.51378,-0.51221,-0.13095,-0.49136,0.72201,0.32272,0.06921,1,0,0,0,1,0,0
0.52571,0.47557,-0.22235,0.13962,-0.44184,0.75064,0.72971,0.32683,1,0,0,0,1,0,0
0.75478,0.34702,0.71983,-0.13150,-0.12282,0.37963,0.72782,-0.63522,1,0,0,0,1,0,1
-0.02834,0.51381,0.75162,-0.51801,-0.28276,-0.28386,0.68347,0.35779,1,0,0,1,0,0,0
0.65983,-0.05393,-0.29641,-0.16033,0.03495,0.25775,0.80310,-0.66238,1,0,0,0,0,0,1
0.63624,-0.53190,-0.72742,-0.22974,-0.78443,0.18470,-0.05352,-0.59168,1,0,0,0,1,0,0
0.70966,0.26379,-0.09824,-0.08048,-0.58988,0.61046,-0.67329,-0.74486,1,0,0,0,1,0,0
0.75875,-0.21608,0.61652,-0.02398,-0.74471,0.65131,0.24944,0.34432,1,0,0,0,1,0,0
0.41096,0.18272,-0.32428,-0.35777,-0.26603,-0.44596,-0.03581,-0.77243,1,0,0,0,1,0,0
0.08542,-0.22193,0.64891,-0.51960,-0.50268,0.65823,0.78356,0.54485,1,0,0,0,0,0,0
0.66742,-0.62835,-0.38869,-0.21121,-0.65568,-0.41065,-0.72000,-0.27816,1,0,0,0,1,0,0
0.58942,0.56146,0.69574,-0.28734,0.07449,0.35372,0.28230,-0.61256,1,0,0,0,0,0,0
0.71017,-0.20841,-0.51365,-0.67282,-0.72185,-0.68765,-0.34447,-0.61582,1,0,1,0,1,0,0
0.72676,0.46444,-0.61602,-0.26752,0.38395,0.71185,0.79221,0.38593,1,0,1,0,0,0,0
0.30644,-0.07289,-0.72161,-0.33004,-0.42965,0.53875,0.57315,0.48244,1,0,0,0,1,0,0
0.51197,0.19671,-0.76558,0.01045,-0.79959,0.05202,0.11024,0.40009,1,0,0,0,1,0,0
0.68349,0.30807,-0.42013,-0.62788,-0.81143,0.38179,0.33131,-0.43373,1,0,0,0,0,0,0
0.12641,0.12488,-0.83766,0.03946,-0.51493,0.23103,0.40444,-0.44269,1,0,1,0,1,0,0
0.69333,0.36963,0.38980,-0.31085,-0.52074,-0.11445,-0.16551,-0.80316,1,0,0,0,0,0,0
0.01027,0.77591,-0.64881,-0.00126,-0.75353,0.51920,0.06314,0.60993,1,0,0,0,1,0,0
-0.91118,0.07577,-0.09314,0.01061,-0.70706,-0.68830,-0.38624,-0.58973,1,0,0,1,0,0,0
0.51270,-0.33956,0.07617,-0.21866,-0.45564,0.42070,0.00033,-0.09615,1,0,0,0,1,0,0
0.44630,0.15684,-0.39980,-0.36532,-0.72735,0.35767,0.28026,0.40403,1,0,0,0,1,0,0
0.34410,-0.38236,-0.71873,-0.37894,-0.61422,0.13417,-0.52050,-0.25025,1,0,1,0,1,0,1
0.57979,-0.24621,0.62978,-0.74809,-0.32074,-0.21207,0.62707,0.22942,1,0,0,0,1,0,0
0.14775,0.46829,0.07499,-0.13843,0.40547,0.39047,0.42904,-0.02920,1,0,0,0,0,1,0
0.72162,-0.72917,-0.20380,-0.00418,-0.64428,-0.60742,-0.20024,-0.78998,1,0,0,0,1,0,0
0.63291,0.37383,-0.57620,-0.62260,-0.72676,0.05796,0.85663,-0.48867,1,0,0,0,1,0,0
-0.36883,0.30518,-0.23210,-0.04924,-0.66046,-0.43427,0.26589,-0.09308,1,0,0,0,1,0,0
0.78482,-0.44464,-0.59174,-0.37007,-0.82483,-0.43025,-0.09849,-0.22095,1,0,1,0,1,0,0
0.58116,-0.27114,-0.52377,-0.62985,-0.66001,-0.67094,-0.29426,-0.56053,1,0,1,0,0,0,0
0.89693,-0.41724,0.48598,0.35217,-0.63977,-0.60139,-0.15145,-0.56205,1,0,0,0,1,0,0
0.30750,0.32092,0.07795,-0.15566,-0.70476,0.37389,-0.44757,-0.69252,1,0,0,0,1,0,0
0.80061,0.21144,-0.37148,-0.14169,-0.60130,0.53015,-0.18668,-0.50571,1,0,0,0,1,0,0
0.75534,0.05544,-0.63000,-0.52656,-0.65589,-0.23443,-0.55217,-0.65974,1,0,0,0,1,0,0
0.72427,-0.37276,-0.18308,-0.55150,-0.73281,-0.17711,-0.71946,-0.64631,1,0,0,0,1,1,0
0.69914,0.66569,-0.66377,-0.09095,-0.71023,0.60141,-0.21753,0.07432,1,0,0,0,1,0,0
0.62936,-0.10193,-0.25667,-0.13104,-0.79835,0.24708,0.24607,0.02979,1,0,0,0,1,0,0
0.56966,0.34134,0.20499,-0.28091,-0.56563,0.42513,0.36221,0.41909,1,0,0,0,0,0,0
0.37927,0.50426,-0.44551,0.06742,-0.43221,0.67885,0.85531,0.57028,1,0,0,0,1,0,0
0.70304,0.75350,-0.03617,-0.57967,-0.83337,0.06481,0.13577,-0.57560,1,0,0,0,1,0,0
0.68319,-0.27528,0.25314,-0.55517,-0.69986,0.62925,-0.19783,-0.53220,1,0,0,0,1,0,0
0.85691,0.47675,0.37309,-0.57679,-0.81916,-0.02553,0.05985,-0.35400,1,0,0,0,0,1,0
0.81236,0.70348,-0.21572,-0.34701,-0.53830,0.61263,0.77819,0.33842,1,0,0,0,1,0,0
-0.12334,0.18452,-0.65941,-0.48397,-0.73977,0.56000,0.77443,0.42168,1,0,0,0,1,0,0
0.76248,0.36158,-0.65050,-0.56785,-0.81474,0.67665,0.68895,-0.01912,1,0,0,0,1,0,0
0.31445,-0.45120,-0.72193,-0.29094,-0.03953,-0.42131,0.22888,-0.78917,1,0,0,0,0,0,0
0.33530,-0.28476,0.54085,-0.50725,-0.43481,-0.05191,0.33152,-0.46426,1,0,0,0,0,0,0
0.65672,0.82323,0.30434,-0.57709,-0.78437,0.19059,0.52974,-0.62035,1,0,0,0,1,1,0
0.68518,-0.64917,-0.85421,0.67649,-0.30719,-0.64438,-0.74357,-0.72042,1,0,0,0,1,0,0
-0.19459,-0.55540,0.02051,-0.72814,-0.64023,0.58059,0.54881,-0.23975,1,0,0,1,0,0,0
0.45903,-0.57442,0.32831,-0.44759,0.08797,-0.50944,-0.05978,-0.62728,1,0,0,0,1,0,0
-0.25551,-0.54798,0.75240,-0.68096,-0.82596,0.00292,-0.78092,-0.51251,1,0,0,0,1,1,0
0.67046,0.54871,-0.47993,-0.16339,-0.73677,0.13074,0.37225,-0.42718,1,0,0,0,1,0,0
0.52319,0.31801,-0.49697,-0.60806,-0.69710,-0.27197,-0.42724,0.34691,1,0,0,0,1,0,0
0.67525,0.61206,-0.08932,-0.48144,-0.44218,0.50677,0.61582,-0.57979,1,0,0,0,0,0,0
0.74174,0.11790,-0.58012,-0.06020,-0.77502,0.04529,0.61439,-0.65939,1,0,1,0,1,0,0
0.53111,-0.64874,-0.00974,-0.51927,-0.61004,-0.51868,-0.64607,-0.43894,1,0,0,0,1,0,0
0.76197,0.09064,0.38417,-0.49462,-0.56591,0.35358,0.55916,-0.04631,1,0,0,0,1,0,0
0.56197,-0.65206,-0.39212,-0.13148,-0.62100,-0.59214,-0.50842,-0.75478,1,0,0,0,1,0,0
0.84081,0.59327,-0.11467,-0.20644,-0.71382,0.44260,0.80880,0.19215,1,0,0,0,0,0,0
0.22978,-0.47586,-0.50765,-0.14221,-0.56947,-0.29504,0.64122,0.27730,1,0,0,0,1,0,0
0.65230,-0.21569,-0.01887,-0.09834,-0.23701,-0.30425,0.21300,-0.76185,1,0,0,0,1,0,0
0.79473,0.75513,-0.65575,-0.26716,-0.30537,0.00511,0.69437,0.43907,1,0,0,0,1,0,0
0.61686,0.55340,-0.08777,-0.35448,-0.71678,0.61952,0.71967,0.22648,1,0,0,0,0,0,0
0.40266,0.38680,-0.57928,-0.22309,-0.85502,0.63905,0.69741,0.26344,1,0,0,0,1,0,0
0.85046,0.41869,-0.23787,-0.51007,-0.75897,0.66647,0.71956,0.45335,1,0,0,0,1,0,0
0.73716,-0.08180,-0.78679,-0.62520,-0.80760,-0.08505,0.46083,-0.41867,1,0,0,0,0,1,0
0.74623,-0.53980,0.80714,-0.47556,-0.70982,0.07189,-0.71767,-0.53760,1,0,0,0,0,0,0
0.86178,0.08842,-0.65244,-0.66555,-0.73067,0.19094,0.59723,-0.60932,1,0,0,0,1,0,0
0.52964,-0.07323,-0.55917,-0.45427,-0.59891,-0.60705,0.20660,-0.76121,1,0,0,0,1,0,0
0.77597,0.59944,0.03300,-0.52656,-0.75317,0.10421,0.79092,-0.34744,1,0,0,0,1,0,0
0.43185,0.55197,-0.77444,-0.04489,-0.77659,0.64815,-0.34713,-0.61425,1,0,1,0,1,1,0
0.24110,0.39418,0.40062,-0.34299,-0.40553,0.23839,0.13410,-0.04927,1,0,0,0,0,0,0
0.20168,0.31157,-0.72504,-0.02117,-0.00665,0.32293,0.63274,-0.46636,1,0,0,0,1,0,0
0.73072,0.06595,0.56049,-0.08952,0.33238,0.76528,0.81066,0.67396,0,0,0,0,0,0,0
0.69036,0.54106,0.43986,0.32860,-0.42707,0.79673,0.80453,0.82339,0,0,0,0,0,0,0
0.48878,0.35286,0.69619,-0.33715,0.12699,0.06187,0.80921,0.53636,0,0,0,0,0,0,0
0.52850,-0.68421,0.67424,0.46986,-0.41529,0.19730,0.34188,-0.09588,0,0,0,0,0,0,0
0.19223,-0.34270,0.38939,-0.56161,-0.43767,0.00645,0.72251,0.17914,0,0,0,0,0,0,0
0.06808,-0.72509,0.16460,-0.65339,-0.70694,-0.30407,0.53513,0.56141,0,0,0,0,0,0,0
0.36527,0.28009,0.69253,-0.09205,-0.25383,0.69048,0.68325,0.59064,0,0,0,0,0,0,0
0.72246,0.44531,0.80390,-0.48189,0.18103,0.69908,0.76904,0.74311,0,0,0,0,0,0,0
0.11823,0.74854,-0.44015,-0.52108,-0.39588,0.70661,0.78155,0.51284,0,0,0,0,0,0,0
0.86196,0.42954,0.80324,0.15380,0.59719,0.72963,0.78494,0.79200,0,0,0,0,0,0,0
0.46539,0.00336,-0.56011,-0.22247,-0.64367,-0.03261,0.59136,0.38856,0,0,0,0,0,0,0
0.53865,0.54328,0.60454,0.23649,0.23783,0.65692,0.75348,0.49266,0,0,0,0,0,0,0
0.87658,0.55397,0.62544,-0.18462,0.25671,0.77176,0.82343,0.70249,0,0,0,0,0,0,0
0.63775,0.31825,0.77051,-0.15686,-0.12034,0.66882,0.72152,-0.02803,0,0,0,0,0,0,0
0.79880,0.24063,0.44685,0.04345,0.13299,0.65642,0.60227,-0.35649,0,0,0,0,0,0,0
0.91002,0.07967,0.36432,0.01588,0.15719,0.78164,0.80114,0.13136,0,0,0,0,0,0,0
0.38504,0.48406,0.59048,-0.05831,-0.37182,0.60949,0.79973,0.22842,0,0,0,0,0,0,0
0.73366,-0.54820,0.79246,-0.03862,-0.18869,-0.08272,0.22009,-0.50156,0,0,0,0,0,0,0
0.49025,0.09929,0.69864,-0.24901,-0.46496,0.67108,0.69803,0.38979,0,0,0,0,0,0,0
0.78233,0.15327,0.64052,0.55471,0.40085,0.75251,0.69910,0.29533,0,0,0,0,0,0,0
0.70846,-0.12660,0.37923,0.44150,0.12841,0.43271,0.71623,0.57569,0,0,0,0,0,0,0
0.83920,0.58633,0.57134,0.27286,0.42607,0.74080,0.78814,0.64672,0,0,0,0,0,0,0
0.86127,0.40914,0.79158,0.14589,-0.14632,0.73898,0.84865,0.48773,0,0,0,0,0,0,0
0.33813,-0.20294,0.23904,-0.39283,-0.78099,-0.46115,0.54937,-0.77316,0,0,0,0,0,0,0
0.75762,-0.13789,0.70016,0.42095,-0.47298,0.64520,0.74375,0.41428,0,0,0,0,0,0,0
0.16328,0.34590,0.60538,0.47525,0.15424,0.72902,0.62649,0.39885,0,0,0,0,0,0,0
0.83962,-0.38434,0.03792,-0.58723,-0.18565,0.66812,0.20821,-0.33689,0,0,0,0,0,0,0
0.86655,-0.41706,0.65993,-0.59342,0.72141,0.71512,0.67660,-0.04526,0,0,0,0,0,0,0
0.79205,0.14171,0.85514,-0.53144,0.34538,0.67682,0.87530,0.17881,0,0,0,0,0,0,0
0.91221,0.19763,0.68697,-0.42064,-0.34448,0.54175,0.84625,0.41022,0,0,0,0,0,0,0
0.60572,-0.10859,-0.64982,-0.20173,-0.46126,0.03572,0.26108,-0.73608,0,0,0,0,0,0,0
0.71108,0.59338,0.34783,-0.18120,0.33663,0.76507,0.78356,0.70799,0,0,0,0,0,0,0
0.87685,0.63997,0.40420,-0.41970,-0.58693,0.76058,0.67869,-0.33777,0,0,0,0,0,0,0
0.76067,0.53678,-0.74245,-0.48805,-0.43203,0.58450,0.73883,-0.29486,0,0,0,0,0,0,0
0.70953,-0.76327,0.69227,-0.43358,0.20734,0.64483,0.64463,0.47063,0,0,0,0,0,0,0
-0.12582,-0.69894,0.61544,-0.55845,-0.44273,0.71368,0.72440,0.78972,0,0,0,0,0,0,0
0.88810,-0.09493,0.52562,0.15891,-0.28039,0.67378,0.84735,0.31157,0,0,0,0,0,0,0
0.63926,0.51746,0.37887,-0.63196,-0.32413,0.15456,0.33721,0.17706,0,0,0,0,0,0,0
0.62769,0.00636,0.41332,-0.56459,-0.01996,-0.41263,0.10176,-0.06757,0,0,0,0,0,0,0
0.58320,0.65660,0.79741,-0.35641,-0.17954,0.74929,0.75028,0.63826,0,0,0,0,0,0,0
0.77878,0.49490,-0.04308,-0.38793,-0.68561,0.39308,0.51525,-0.29908,0,0,0,0,0,0,0
0.83887,0.83492,-0.00767,-0.61890,0.39736,0.62315,0.81217,-0.08433,0,0,0,0,0,0,0
0.72756,0.16839,0.59185,-0.55643,-0.01616,0.77615,0.70734,0.04439,0,0,0,0,0,0,0
0.77862,-0.22762,0.01694,-0.54284,0.44657,0.35665,0.02877,-0.55794,0,0,0,0,0,0,0
0.74819,0.37270,0.89307,-0.21014,-0.57037,0.76401,0.84567,0.60930,0,0,0,0,0,0,0
0.70698,-0.01231,-0.35566,-0.30359,-0.50614,0.59683,0.49396,-0.47390,0,0,0,0,0,0,0
-0.49566,0.36026,0.10249,-0.38163,-0.21720,0.74904,0.68200,-0.11850,0,0,0,0,0,0,0
0.77819,-0.41075,0.69358,-0.14881,-0.49926,-0.03284,0.60305,0.05654,0,0,0,0,0,0,0
0.53334,0.72326,-0.17513,-0.43048,-0.80790,0.71285,0.66755,0.24354,0,0,0,0,0,0,0
0.69285,-0.62086,0.83486,-0.17704,0.56338,0.41515,0.64859,-0.73788,0,0,0,0,0,0,0
0.73514,0.04649,0.18985,-0.15900,-0.22276,0.69668,0.65339,0.46599,0,0,0,0,0,0,0
0.85887,0.53539,0.72319,0.30061,-0.38785,0.73197,0.78434,0.56887,0,0,0,0,0,0,0
0.57379,0.45159,0.65362,-0.05491,-0.14482,0.71550,0.81473,0.26908,0,0,0,0,0,0,0
0.52005,-0.10919,0.44241,-0.38750,-0.47263,0.77698,0.84655,0.43165,0,0,0,0,0,0,0
0.88529,-0.56295,0.78653,-0.45696,-0.69557,0.68887,0.64567,-0.49011,0,0,0,0,0,0,0
0.22897,0.39527,0.55022,-0.44385,0.22757,0.52673,0.82054,0.53236,0,0,0,0,0,0,0
0.73885,0.69970,0.64278,-0.21582,-0.38563,0.73912,0.85756,0.57015,0,0,0,0,0,0,0
0.79533,-0.25480,0.15461,0.01261,-0.50375,0.23525,0.52711,-0.21397,0,0,0,0,0,0,0
0.87773,0.17626,0.80354,0.06065,-0.09634,0.42475,0.79213,0.00831,0,0,0,0,0,0,0
0.23895,0.40214,0.70626,-0.21075,0.75568,0.44947,0.49742,0.57733,0,0,0,0,0,0,0
0.70812,0.60733,0.66700,-0.15998,0.53548,0.76023,0.78468,0.57893,0,0,0,0,0,0,0
0.44682,0.67429,0.08120,-0.17062,-0.27599,-0.21801,0.55702,-0.60224,0,0,0,0,0,0,0
0.85058,-0.60079,-0.14431,0.02004,0.11265,-0.39044,-0.46721,-0.49497,0,0,0,0,0,0,0
0.52319,-0.26732,-0.69996,0.16192,0.17174,0.67836,0.36967,-0.26234,0,0,0,0,0,0,0
0.20635,-0.00623,-0.33542,-0.49683,-0.41403,-0.36849,0.76086,0.52906,0,0,0,0,0,0,0
0.57787,0.26282,0.76908,0.20109,-0.39508,0.52382,0.69998,-0.71310,0,0,0,0,0,0,0
0.69570,0.62013,-0.43047,-0.03864,-0.18304,0.61690,0.71286,-0.44993,0,0,0,0,0,0,0
0.69351,0.09777,0.89353,-0.62503,-0.09840,0.69272,0.66853,-0.33563,0,0,0,0,0,0,0
0.57511,0.63114,-0.24973,-0.43752,-0.55767,-0.24409,0.57694,0.41214,0,0,0,0,0,0,0
-0.09262,-0.32717,-0.41243,-0.22398,-0.50160,0.09869,0.31808,-0.46585,0,0,0,0,0,0,0
0.89330,-0.03488,0.51059,-0.50906,0.03372,0.38163,0.72236,-0.42098,0,0,0,0,0,0,0
-0.09798,0.23548,-0.60176,-0.26169,-0.33569,-0.19631,-0.09045,-0.31342,0,0,0,0,0,0,0
0.70427,-0.53697,-0.45934,-0.70821,-0.55692,-0.68753,-0.59494,-0.64595,0,0,0,0,0,0,0
0.55752,-0.33411,0.11075,-0.51880,-0.41303,0.04365,0.49944,-0.51725,0,0,0,0,0,0,0
0.68934,0.21753,-0.42785,-0.20965,-0.63592,0.55929,0.34667,0.04912,0,0,0,0,0,0,0
0.72884,-0.56673,0.32357,-0.18344,-0.72755,-0.25085,-0.14131,-0.66616,0,0,0,0,0,0,0
0.58741,-0.28235,0.26886,0.06771,0.54837,0.22176,0.19514,-0.50245,0,0,0,0,0,0,0
0.66392,0.02578,0.48991,0.06814,0.40193,-0.33475,0.41576,-0.28640,0,0,0,0,0,0,0
0.89637,-0.51643,-0.48105,0.80756,-0.02569,0.26408,0.20320,-0.21136,0,0,0,0,0,0,0
0.49573,0.46451,0.38267,-0.04348,-0.23138,0.18356,0.77108,-0.46115,0,0,0,0,0,0,0
0.85670,0.64469,0.80006,-0.54896,0.19917,0.76880,0.78156,0.77578,0,0,0,0,0,0,0
0.63209,-0.19377,0.17230,0.35014,0.12219,0.67665,0.63262,-0.14804,0,0,0,0,0,0,0
0.73547,0.72205,0.78422,-0.34455,-0.32764,0.49352,0.90037,0.57813,0,0,0,0,0,0,0
0.69744,0.76505,0.80187,0.55641,0.78831,0.69249,0.77227,0.59573,0,0,0,0,0,0,0
0.65928,0.58473,0.51883,-0.36268,-0.13896,0.65033,0.74863,0.32063,0,0,0,0,0,0,0
0.68476,0.19669,0.39809,-0.30808,-0.72858,0.68304,0.86098,0.29338,0,0,0,0,0,0,0
0.73382,0.26083,-0.04105,0.00114,-0.31252,0.67857,0.56892,-0.09028,0,0,0,0,0,0,0
0.84767,0.62690,0.81491,-0.02443,-0.58277,0.73466,0.86995,0.62803,0,0,0,0,0,0,0
0.52980,-0.05877,0.55985,-0.28135,0.66984,-0.33488,0.81157,0.43153,0,0,0,0,0,0,0
-0.07451,0.16622,0.12320,-0.25205,-0.56817,-0.08135,0.81535,0.49264,0,0,0,0,0,0,0
0.86466,0.15537,-0.45937,-0.15242,-0.56285,0.72811,0.49401,-0.02146,0,0,0,0,0,0,0
0.36216,0.53948,0.59699,-0.32202,-0.22044,0.64132,0.76840,0.34163,0,0,0,0,0,0,0
0.64643,0.01113,0.68557,0.65589,-0.12923,0.67215,0.73625,0.31109,0,0,0,0,0,0,0
0.55577,0.49151,0.44267,-0.28818,-0.53563,0.59578,0.72738,0.56097,0,0,0,0,0,0,0
0.13754,0.45288,0.68993,-0.22400,-0.75805,0.71627,0.58087,0.57929,0,0,0,0,0,0,0
0.48874,-0.61829,0.15905,-0.38955,-0.32364,0.28680,0.78668,-0.74583,0,0,0,0,0,0,0
0.47589,0.09440,-0.22248,0.11882,-0.07096,0.74554,0.82305,0.53743,0,0,0,0,0,0,0
0.82696,0.09271,0.07913,-0.52372,0.07158,0.69091,0.70602,0.72433,0,0,0,0,0,0,0
0.83796,-0.26789,0.73203,0.00003,-0.52396,0.71301,0.79873,0.06433,0,0,0,0,0,0,0
0.53471,0.31538,0.03317,0.47941,-0.06484,0.75090,0.77839,0.41577,0,0,0,0,0,0,0
0.55027,0.64311,0.18097,-0.42108,0.48302,0.75445,0.79473,-0.56488,0,0,0,0,0,0,0
0.62008,0.07800,0.58378,0.09374,0.10067,0.68631,0.82590,0.15050,0,0,0,0,0,0,0
0.60849,0.45982,0.74503,-0.42204,-0.62030,0.63689,0.80797,-0.01277,0,0,0,0,0,0,0
-0.05916,-0.65384,0.45838,-0.13053,-0.21717,-0.66489,0.43401,-0.15260,0,0,0,0,0,0,0
0.50161,-0.63153,0.03539,-0.30231,0.48773,-0.08607,0.17116,-0.50324,0,0,0,0,0,0,0
0.39454,0.31587,0.60497,-0.25124,-0.38067,0.62320,0.80425,0.34047,0,0,0,0,0,0,0
0.58033,0.49401,0.63346,0.53404,-0.24688,0.75133,0.85101,0.44396,0,0,0,0,0,0,0
0.76153,-0.48952,0.42032,-0.51887,-0.06831,0.43846,0.67453,0.24505,0,0,0,0,0,0,0
0.49326,0.35479,0.11504,-0.24759,0.54703,0.63212,0.84850,-0.28776,0,0,0,0,0,0,0
0.40788,-0.46346,0.73063,-0.42574,-0.08928,-0.11296,0.63664,-0.53736,0,0,0,0,0,0,0
0.71763,-0.09090,0.47335,-0.39962,-0.50772,0.44076,0.72933,-0.44757,0,0,0,0,0,0,0
0.92812,-0.02795,0.37763,-0.02019,0.45077,0.58990,0.71652,-0.17477,0,0,0,0,0,0,0
0.50640,-0.50087,-0.00980,0.18068,-0.69371,0.02110,-0.05377,-0.64656,0,0,0,0,0,0,0
0.72662,0.33168,0.33865,0.26715,-0.71778,0.70713,0.71035,0.29851,0,0,0,0,0,0,0
0.20430,0.55489,-0.46543,0.18936,-0.51545,0.48964,0.73900,0.33568,0,0,0,0,0,0,0
0.53957,0.52652,0.56141,-0.20614,-0.54364,0.63857,0.69707,0.57853,0,0,0,0,0,0,0
0.47040,0.66184,0.37590,-0.31737,-0.63185,0.73930,0.76115,0.76009,0,0,0,0,0,0,0
0.62048,0.41355,0.62084,-0.15321,-0.17473,0.68522,0.69519,0.68311,0,0,0,0,0,0,0
0.58018,-0.67928,0.29594,0.60315,-0.52738,-0.58264,0.17948,-0.07830,0,0,0,0,0,0,0
-0.23242,0.54222,-0.36534,-0.41214,-0.76386,0.48834,0.80869,0.13421,0,0,0,0,0,0,0
0.76263,0.15043,0.72626,-0.54127,0.15555,0.17106,0.82241,0.40146,0,0,0,0,0,0,0
0.72573,0.86949,0.56116,0.08662,-0.70711,0.76552,0.84693,0.32840,0,0,0,0,0,0,0
0.22665,0.14909,0.54210,-0.22663,-0.57527,0.65066,0.81729,-0.33504,0,0,0,0,0,0,0
0.63365,-0.59985,0.29947,-0.12660,-0.31795,0.14796,0.47812,0.45941,0,0,0,0,0,0,0
0.60094,-0.31092,0.05346,-0.06861,-0.70331,0.56470,0.16972,-0.43073,0,0,0,0,0,0,0
0.86148,0.66399,-0.39428,0.12054,-0.56356,0.58372,0.74312,0.60814,0,0,0,0,0,0,0
0.36063,0.65402,0.82017,-0.24464,0.74533,0.72494,0.69416,0.55371,0,0,0,0,0,0,0
0.68260,0.01825,-0.33311,-0.02938,-0.62846,-0.25583,-0.11802,-0.58998,0,0,0,0,0,0,0
0.32389,-0.42301,0.05631,-0.12048,-0.56562,-0.42674,0.60156,-0.31865,0,0,0,0,0,0,0
0.72246,0.29688,0.70640,-0.40119,-0.69505,0.60902,0.80800,-0.55468,0,0,0,0,0,0,0
0.40922,0.44038,0.03725,-0.13623,-0.04476,-0.33306,0.74584,0.04331,0,0,0,0,0,0,0
-0.17600,0.36724,-0.50722,-0.37453,-0.55009,0.57313,0.82091,0.57589,0,0,0,0,0,0,0
0.30770,-0.54548,-0.40895,-0.14722,-0.75909,-0.62416,0.22166,-0.74173,0,0,0,0,0,0,0
0.67492,0.03816,0.79698,-0.36352,0.42729,0.74497,0.81862,0.51589,0,0,0,0,0,0,0
0.84047,-0.03562,-0.76065,-0.30731,0.21339,0.73221,0.73677,-0.13600,0,0,0,0,0,0,0
0.45508,-0.05014,0.67659,-0.05778,-0.09771,0.63667,0.83675,0.34825,0,0,0,0,0,0,0
0.57082,-0.67203,0.61022,-0.45743,-0.42096,0.34303,0.45167,-0.42530,0,0,0,0,0,0,0
0.75519,0.62925,-0.53287,0.55122,-0.73614,-0.68269,0.08368,-0.34940,0,0,0,0,0,0,0
0.71718,0.42838,0.78710,-0.49111,-0.38380,0.70979,0.84783,0.38890,0,0,0,0,0,0,0
0.53925,-0.71644,0.12406,-0.16528,-0.38339,-0.49922,-0.60266,-0.44340,0,0,0,0,0,0,0
0.53627,0.27961,0.67066,-0.34398,-0.70083,0.76133,0.72845,0.58874,0,0,0,0,0,0,0
0.76245,0.20229,0.72589,-0.12866,-0.25382,0.64157,0.79008,0.23711,0,0,0,0,0,0,0
0.66664,0.13586,0.22406,0.17042,-0.72815,0.45822,0.70110,0.22695,0,0,0,0,0,0,0
0.72000,0.25930,-0.04343,-0.27169,0.35172,0.61781,0.84694,-0.15404,0,0,0,0,0,0,0
0.84883,0.01106,0.65310,0.17284,-0.36885,0.20991,-0.16695,0.08273,0,0,0,0,0,0,0
0.23134,-0.72495,-0.02780,0.09416,-0.36729,0.30312,-0.36495,-0.54702,0,0,0,0,0,0,0
0.32107,-0.28888,0.02300,-0.29763,0.53425,-0.60176,0.86172,-0.19715,0,0,0,0,0,0,0
0.40231,0.31284,-0.44972,-0.05888,-0.78543,-0.61616,0.58755,0.51737,0,0,0,0,0,0,0
0.11423,0.54862,0.63783,0.33733,-0.22426,0.72692,0.16225,0.53881,0,0,0,0,0,0,0
0.24506,0.68753,0.60010,-0.44774,-0.21524,0.66778,0.88949,0.65309,0,0,0,0,0,0,0
