physical_harm,fairness_equity,autonomy_respect,privacy_protection,societal_environmental,virtue_care,legitimacy_trust,epistemic_quality,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
0.54366,0.68136,0.44432,-0.34206,-0.28130,0.15272,0.77207,0.68508,0,0,0,0,0,0,0
0.79964,0.10486,0.73632,-0.68201,-0.80162,0.78542,0.79454,0.71703,0,0,0,0,0,0,0
0.74446,0.57370,0.40772,-0.45265,0.49262,0.74161,0.79769,0.50778,0,0,0,0,0,0,0
0.45568,0.03711,-0.47351,-0.19286,-0.47880,-0.31971,0.10921,-0.46800,0,0,0,0,0,0,0
0.80300,0.52761,0.34120,-0.69778,-0.46707,0.72726,0.84896,0.46276,0,0,0,0,0,0,0
0.58312,0.38432,-0.12277,-0.35473,-0.74657,0.81365,0.83258,0.32226,0,0,0,0,0,0,0
0.55618,0.30046,-0.20201,0.00397,0.36696,0.15821,0.80287,-0.48210,0,0,0,0,0,0,0
-0.00503,0.39796,0.11267,-0.29210,-0.54514,0.76019,0.78797,0.64458,0,0,0,0,0,0,0
0.48381,-0.27434,0.82669,-0.31037,-0.26354,0.71377,0.73365,0.20734,0,0,0,0,0,0,0
0.39364,-0.52254,0.23759,-0.27435,-0.53845,0.71716,0.37536,0.47103,0,0,0,0,0,0,0
0.93074,0.48122,0.81371,-0.53851,-0.01370,0.63775,0.74089,-0.11071,0,0,0,0,0,0,0
0.38022,-0.39950,0.69905,-0.05990,-0.53115,0.11045,0.32170,-0.70718,0,0,0,0,0,0,0
0.86999,-0.56689,0.76892,0.14945,-0.66664,0.48947,0.13501,-0.67297,0,0,0,0,0,0,0
0.74207,0.70602,0.62609,-0.20416,0.32452,0.74492,0.84096,0.55711,0,0,0,0,0,0,0
0.48613,-0.37913,0.75064,-0.58582,0.22750,0.15737,0.74134,-0.30004,0,0,0,0,0,0,0
0.19114,0.14542,-0.27486,0.20007,-0.25894,0.26817,0.61880,-0.16750,0,0,0,0,0,0,0
0.56329,-0.50939,-0.70917,0.70775,0.40820,-0.21607,0.14289,-0.49302,0,0,0,0,0,0,0
0.25501,-0.51276,0.36744,-0.01122,-0.46060,0.65792,0.72721,0.37316,0,0,0,0,0,0,0
0.20323,0.29084,-0.30370,-0.02045,0.56848,0.72731,0.70574,-0.48800,0,0,0,0,0,0,0
0.39977,-0.41697,0.01449,-0.33123,-0.71113,0.21717,0.10596,-0.20547,0,0,0,0,0,0,0
0.75589,0.06080,0.66930,0.68394,-0.45542,0.68066,0.31862,-0.18111,0,0,0,0,0,0,0
0.79932,-0.05756,0.60978,-0.20975,-0.74593,0.40770,0.44285,-0.08155,0,0,0,0,0,0,0
0.72126,0.15357,-0.79871,0.12008,0.04707,-0.68406,0.54809,0.60040,0,0,0,0,0,0,0
0.61970,0.27027,0.73197,-0.35242,-0.25202,0.68533,0.81465,0.37585,0,0,0,0,0,0,0
0.80294,-0.00138,0.40722,-0.33178,-0.29114,-0.48457,0.65975,0.11273,0,0,0,0,0,0,0
0.77603,-0.37293,0.31053,-0.14159,0.55699,0.68457,0.25293,0.73853,0,0,0,0,0,0,0
0.51949,0.73246,0.33802,-0.29324,0.11265,0.72173,0.84559,-0.34075,0,0,0,0,0,0,0
0.61005,-0.72856,-0.67035,0.62659,-0.60629,-0.51463,-0.17872,-0.73755,0,0,0,0,0,0,0
0.86082,-0.46460,-0.15280,-0.36723,-0.59965,0.43895,-0.56812,-0.82105,0,0,0,0,0,0,0
0.49843,-0.38568,0.09588,0.02324,-0.30432,0.46208,0.22346,-0.43705,0,0,0,0,0,0,0
0.34653,-0.49166,-0.01054,-0.73682,-0.63405,0.20680,0.24207,-0.67501,0,0,0,0,0,0,0
0.17228,-0.58462,0.09102,-0.59002,-0.71225,0.36303,0.77886,0.18178,0,0,0,0,0,0,0
0.48756,0.48737,-0.54319,-0.40121,-0.09492,0.11761,0.30717,-0.72133,0,0,0,0,0,0,0
0.59855,-0.24978,-0.64133,-0.46980,-0.80165,-0.45320,0.48424,-0.58145,0,0,0,0,0,0,0
0.90283,-0.17577,-0.34006,-0.38701,-0.70685,-0.39396,0.18646,-0.72135,0,0,0,0,0,0,0
0.89988,-0.67594,0.63182,0.33531,-0.18092,0.26141,0.18549,-0.51121,0,0,0,0,0,0,0
0.81121,-0.43958,0.77219,-0.25064,-0.50581,0.61834,0.54565,0.10730,0,0,0,0,0,0,0
0.75703,0.00486,-0.58626,-0.09097,-0.64925,0.76181,0.52262,-0.09036,0,0,0,0,0,0,0
0.51427,-0.19052,0.00424,-0.36069,-0.25742,0.53223,0.46755,0.39190,0,0,0,0,0,0,0
0.43277,-0.49611,-0.58221,-0.35349,-0.61900,-0.48232,-0.59714,-0.69098,0,0,0,0,0,0,0
0.00579,0.02242,0.64002,-0.66587,-0.68336,0.69287,0.55763,0.60365,0,0,0,0,0,0,0
0.80399,-0.72996,-0.56722,-0.65652,-0.72846,-0.64253,-0.73355,-0.00756,0,0,0,0,0,0,0
0.27630,0.50547,0.37321,-0.29708,-0.48563,0.74970,0.79526,0.26754,0,0,0,0,0,0,0
0.83429,0.19416,0.22679,-0.61938,-0.63185,0.72955,0.39814,0.62648,0,0,0,0,0,0,0
0.09573,-0.13196,0.82543,-0.36383,-0.37831,0.49794,0.74772,0.05250,0,0,0,0,0,0,0
0.80425,-0.38283,0.28629,-0.29648,0.23401,0.67863,0.70770,-0.14139,0,0,0,0,0,0,0
0.04750,-0.09139,0.38008,-0.43745,-0.45110,-0.20993,0.00867,-0.48004,0,0,0,0,0,0,0
0.32569,0.30914,-0.32442,-0.45360,0.13983,0.48545,0.05372,-0.03229,0,0,0,0,0,0,0
0.70377,-0.58172,0.36830,-0.14646,-0.64071,0.74178,0.01606,-0.36677,0,0,0,0,0,0,0
0.42860,-0.71834,-0.87308,-0.08339,-0.61574,0.17249,-0.43729,-0.75598,0,0,0,0,0,0,0
0.44859,-0.35450,-0.32647,-0.58456,-0.63959,-0.72356,-0.37848,-0.77295,0,0,0,0,0,0,0
0.56766,0.38346,-0.59755,-0.20214,0.00906,0.70498,0.77653,0.30026,0,0,0,0,0,0,0
0.74295,0.68717,-0.53532,-0.05521,-0.51521,0.73564,0.83778,0.19201,0,0,0,0,0,0,0
0.73748,-0.65183,0.74500,-0.59791,0.45194,0.60676,0.18527,0.00069,0,0,0,0,0,0,0
0.76771,0.78509,0.39698,-0.65705,-0.52136,0.31041,0.66313,-0.28098,0,0,0,0,0,0,0
0.78675,0.61508,0.21353,-0.42495,-0.12710,0.62516,0.79205,0.45237,0,0,0,0,0,0,0
0.72366,0.57844,0.89087,-0.25508,0.08419,0.70602,0.71687,0.44087,0,0,0,0,0,0,0
0.46334,-0.39368,-0.59542,-0.52344,-0.24088,-0.18895,-0.26166,-0.45441,0,0,0,0,0,0,0
0.20778,-0.42079,-0.09847,-0.31634,-0.20094,0.65525,0.78920,0.20013,0,0,0,0,0,0,0
0.86565,0.41808,-0.81061,-0.09191,-0.25233,0.76016,0.34785,0.69353,0,0,0,0,0,0,0
0.72498,-0.56801,-0.66604,0.31441,-0.38465,0.52848,0.53047,-0.62081,0,0,0,0,0,0,0
0.69126,-0.32638,0.32015,-0.24800,-0.21917,0.37177,0.66278,-0.41550,0,0,0,0,0,0,0
0.57062,0.41445,0.58184,-0.28741,-0.65882,0.51030,0.64572,-0.18244,0,0,0,0,0,0,0
0.86259,-0.02805,0.67087,-0.49728,-0.32172,0.44766,0.45250,-0.19361,0,0,0,0,0,0,0
0.70660,-0.37927,-0.57742,0.16269,-0.52877,0.32653,0.40647,-0.29109,0,0,0,0,0,0,0
0.77064,-0.43807,0.29431,-0.51441,-0.65133,-0.46665,0.08794,-0.49472,0,0,0,0,0,0,0
0.70900,-0.13567,-0.45870,0.29076,-0.59122,-0.61552,0.55161,-0.30808,0,0,0,0,0,0,0
0.81920,0.20101,-0.51920,-0.64614,-0.22183,0.63822,0.73947,0.65909,0,0,0,0,0,0,0
0.38408,-0.67013,-0.53197,-0.08914,-0.46960,-0.67097,-0.74218,-0.74040,0,0,0,0,0,0,0
0.44661,0.13811,0.02106,-0.25212,-0.63619,0.76139,0.67055,0.40655,0,0,0,0,0,0,0
0.49904,-0.18719,0.60071,-0.41185,-0.42422,0.58646,0.83422,0.08667,0,0,0,0,0,0,0
-0.19737,-0.42666,0.25334,-0.39870,-0.86792,-0.74217,0.16661,-0.66558,0,0,0,0,0,0,0
0.73198,0.01948,0.55863,-0.10390,-0.24409,0.69733,0.67303,0.68587,0,0,0,0,0,0,0
0.75943,-0.10882,0.68175,-0.68174,-0.01471,0.68587,0.81539,-0.56552,0,0,0,0,0,0,0
0.86096,-0.49893,0.73779,-0.06074,0.75084,0.70850,0.79879,0.02451,0,0,0,0,0,0,0
0.61858,-0.47211,0.51060,0.11567,-0.24374,-0.41337,-0.59829,-0.76245,0,0,0,0,0,0,0
0.19164,0.08207,-0.45401,-0.31022,-0.42864,0.16435,0.59491,-0.50171,0,0,0,0,0,0,0
0.72606,0.21900,-0.13983,0.07322,-0.75548,0.71816,0.70773,0.48438,0,0,0,0,0,0,0
0.71775,0.01197,0.02090,-0.34725,-0.67261,0.60992,-0.05491,-0.18313,0,0,0,0,0,0,0
0.50961,0.42635,0.73699,-0.43658,0.14867,0.70504,0.71674,-0.31844,0,0,0,0,0,0,0
0.41183,-0.73886,0.12190,-0.62033,0.00789,0.09955,0.67465,-0.53219,0,0,0,0,0,0,0
0.68521,-0.05016,0.06692,-0.56658,-0.06948,0.67701,0.80457,0.24241,0,0,0,0,0,0,0
0.74480,-0.81091,-0.69215,0.39040,-0.61263,-0.59220,-0.65035,-0.43774,0,0,0,0,0,0,0
0.49279,0.54641,0.62543,-0.02583,0.75634,0.15998,0.79924,0.16404,0,0,0,0,0,0,0
0.78840,0.39064,0.24331,0.26390,-0.38767,0.74292,0.85078,0.63461,0,0,0,0,0,0,0
0.09071,0.08567,0.66881,0.28812,-0.02675,0.34326,0.71506,-0.12354,0,0,0,0,0,0,0
0.71873,-0.61049,-0.14908,-0.03199,-0.37690,0.68677,0.13721,-0.24267,0,0,0,0,0,0,0
0.65895,-0.01310,0.21143,-0.41729,-0.55291,-0.14958,0.48209,-0.35308,0,0,0,0,0,0,0
0.67193,0.43159,0.55180,-0.08144,0.05406,0.72741,0.74908,0.61478,0,0,0,0,0,0,0
0.44914,0.31704,-0.21483,-0.33795,-0.54934,0.73511,0.87101,-0.22281,0,0,0,0,0,0,0
0.62999,-0.13984,-0.25919,-0.22505,-0.58086,0.66704,-0.10142,-0.25943,0,0,0,0,0,0,0
0.41244,-0.26906,-0.23247,-0.28107,-0.70811,-0.29533,0.84863,-0.58312,0,0,0,0,0,0,0
0.16480,0.74053,0.59192,-0.49475,-0.65670,0.03966,0.82494,0.36822,0,0,0,0,0,0,0
-0.15029,-0.66660,0.11208,-0.02876,-0.31950,0.60165,0.31486,0.35059,0,0,0,0,0,0,0
0.49369,0.11830,0.76486,-0.07346,-0.49697,0.14767,0.79106,-0.10579,0,0,0,0,0,0,0
0.86248,0.66898,-0.14756,-0.64453,-0.52901,0.31280,-0.38103,-0.40064,0,0,0,0,0,0,0
0.45416,-0.24168,-0.53562,-0.17857,-0.51792,0.55190,0.46628,-0.52856,0,0,0,0,0,0,0
0.47336,-0.25360,-0.38011,0.05774,-0.49951,-0.06399,-0.24223,-0.77121,0,0,0,0,0,0,0
0.94802,0.71965,0.75876,-0.00993,-0.04268,0.74565,0.83812,0.44436,0,0,0,0,0,0,0
0.88302,-0.67600,0.65015,0.02695,0.29058,0.70806,0.60253,-0.75469,0,0,0,0,0,0,0
-0.09758,-0.06897,0.80434,-0.70366,-0.10815,0.56855,0.70220,0.36894,0,0,0,0,0,0,0
0.55896,-0.45939,0.51000,-0.36802,0.34921,0.36316,0.19944,0.00909,0,0,0,0,0,0,0
0.22013,0.46257,-0.07897,-0.17354,-0.14020,0.69632,0.73592,0.53681,0,0,0,0,0,0,0
0.61092,-0.03932,0.70610,-0.66055,0.14688,0.65226,0.64234,-0.71963,0,0,0,0,0,0,0
0.39465,-0.56417,-0.51440,-0.50046,0.01875,-0.73935,-0.11709,-0.57770,0,0,0,0,0,0,0
0.68958,0.55948,0.38378,-0.51785,-0.19982,0.71464,0.82690,-0.40989,0,0,0,0,0,0,0
-0.04128,0.23023,0.09409,-0.28081,0.02737,0.61967,0.69891,0.08520,0,0,0,0,0,0,0
0.67548,0.59489,0.68166,0.05524,-0.01066,0.75844,0.70314,0.56168,0,0,0,0,0,0,0
0.89642,-0.47923,-0.25224,-0.48572,-0.24415,-0.40814,0.01393,-0.72565,0,0,0,0,0,0,0
0.50873,0.80997,-0.20756,-0.60668,-0.51063,0.79488,0.86061,0.70357,0,0,0,0,0,0,0
0.08434,0.44517,0.54739,0.00178,-0.24689,0.67076,0.73483,0.59040,0,0,0,0,0,0,0
0.69107,-0.38088,0.74980,-0.46979,-0.36760,0.70852,0.83842,0.42877,0,0,0,0,0,0,0
0.85028,-0.57578,0.08054,-0.49566,-0.74439,-0.36630,0.10723,-0.31884,0,0,0,0,0,0,0
0.80283,0.26143,0.64587,-0.53906,-0.05090,0.57663,0.64876,-0.06949,0,0,0,0,0,0,0
0.37104,-0.11764,-0.66756,-0.18915,0.11322,-0.39452,-0.07417,-0.48113,0,0,0,0,0,0,0
0.36224,-0.63232,0.56482,-0.12191,0.55967,0.19701,0.57448,-0.47170,0,0,0,0,0,0,0
0.79402,0.48827,0.48516,0.00976,0.04480,0.80808,0.79137,0.62363,0,0,0,0,0,0,0
0.79108,0.68373,0.56984,-0.18202,-0.51373,0.56845,0.74360,0.35323,0,0,0,0,0,0,0
0.67800,0.46251,0.62334,-0.34962,-0.18429,0.62855,0.06419,-0.13493,0,0,0,0,0,0,0
0.49670,0.14373,0.36804,-0.18171,-0.56551,0.54599,0.41916,-0.11750,0,0,0,0,0,0,0
0.46145,-0.42725,0.74773,-0.09224,-0.62536,0.70381,-0.43952,-0.62472,0,0,0,0,0,0,0
0.80732,0.68754,0.03844,-0.54015,-0.41149,0.13461,0.40244,-0.48531,0,0,0,0,0,0,0
0.85524,-0.36053,-0.54654,-0.05739,-0.65332,-0.39736,0.22986,-0.15770,0,0,0,0,0,0,0
0.64405,0.71654,0.72828,-0.42937,0.05618,0.70751,0.83172,0.61943,0,0,0,0,0,0,0
0.19146,-0.47964,-0.70978,-0.41356,-0.68462,-0.17359,0.01924,-0.54147,0,0,0,0,0,0,0
0.82558,-0.67866,0.09137,0.13134,-0.45935,-0.69721,-0.62207,0.71672,0,0,0,0,0,0,0
0.62662,0.78027,-0.51365,-0.55468,-0.23147,0.56879,0.89558,0.11990,0,0,0,0,0,0,0
-0.73286,-0.01691,0.71175,-0.11964,-0.72893,0.12028,0.54514,-0.12254,0,0,0,0,0,0,0
0.44400,-0.59700,-0.21081,-0.28741,-0.62369,-0.20937,-0.67551,0.04845,0,0,0,0,0,0,0
-0.40446,-0.48401,0.61891,-0.60220,0.03786,0.42668,0.75473,0.49904,0,0,0,0,0,0,0
0.73493,-0.30473,0.74443,-0.42652,0.16645,0.69358,0.69506,0.55714,0,0,0,0,0,0,0
0.72257,-0.53070,-0.25538,-0.40471,-0.75094,0.13712,0.72475,0.47018,0,0,0,0,0,0,0
0.78404,0.61720,0.76185,0.01303,-0.32529,0.75911,0.81030,0.57511,0,0,0,0,0,0,0
0.47146,-0.66415,-0.46052,0.79147,-0.63227,-0.57223,-0.15067,-0.74178,0,0,0,0,0,0,0
0.72077,0.57396,0.77620,0.11257,-0.46634,0.68918,0.74544,-0.60979,0,0,0,0,0,0,0
-0.72140,-0.55628,0.55537,-0.19274,-0.17699,-0.21513,-0.40388,-0.59642,0,0,0,0,0,0,0
0.73755,-0.32627,0.50683,0.32029,0.53999,0.67829,0.78942,0.43920,0,0,0,0,0,0,0
0.45961,0.28057,0.54725,-0.21731,-0.02348,0.76027,0.77163,0.50312,0,0,0,0,0,0,0
0.65035,0.09685,-0.04594,-0.37399,0.57523,0.46559,0.74101,0.20240,0,0,0,0,0,0,0
0.21561,0.22802,0.79382,0.02869,0.14920,0.59147,0.80732,0.36783,0,0,0,0,0,0,0
0.77610,-0.29528,0.66796,-0.24199,-0.15772,0.49230,0.41840,-0.46745,0,0,0,0,0,0,0
0.44586,-0.68552,-0.38902,0.19014,-0.60846,-0.53442,-0.41419,-0.68352,0,0,0,0,0,0,0
0.39417,-0.68748,-0.34716,-0.57985,-0.58934,-0.55931,-0.32754,-0.21842,0,0,0,0,0,0,0
0.90339,0.14170,-0.48123,-0.13869,-0.47968,0.22062,0.84407,-0.53428,0,0,0,0,0,0,0
0.84703,0.65804,0.56880,-0.23907,-0.68715,0.74696,0.83027,0.37365,0,0,0,0,0,0,0
0.00490,-0.08058,-0.11686,-0.47634,-0.22673,-0.04132,0.70824,-0.48539,0,0,0,0,0,0,0
0.71470,0.75886,0.70792,-0.60127,-0.75125,0.65503,0.82346,0.16658,0,0,0,0,0,0,0
0.64579,0.36110,-0.06896,-0.16878,-0.48657,0.21777,-0.19802,-0.11697,0,0,0,0,0,0,0
0.71675,-0.44048,0.28851,0.28481,-0.77147,0.15483,0.67305,-0.48930,0,0,0,0,0,0,0
0.41138,0.25978,-0.24892,0.36689,0.46899,0.60973,0.76959,-0.18835,0,0,0,0,0,0,0
0.34668,0.66006,-0.49733,-0.53847,-0.33949,-0.10075,0.56710,0.46102,0,0,0,0,0,0,0
0.45461,-0.67624,-0.65500,0.77507,-0.39420,-0.42185,0.48395,0.09015,0,0,0,0,0,0,0
0.84997,0.19305,0.61921,-0.34918,0.23034,0.76403,0.85027,0.55985,0,0,0,0,0,0,0
0.89618,-0.40871,-0.25291,-0.24672,-0.72478,0.39409,-0.22181,-0.58366,0,0,0,0,0,0,0
0.42434,0.09168,-0.40748,-0.35366,-0.71030,0.45279,0.11895,-0.54338,0,0,0,0,0,0,0
0.63757,0.15085,0.68153,-0.49740,0.46233,0.63348,0.79961,0.50189,0,0,0,0,0,0,0
0.64981,-0.33157,-0.33387,-0.64219,-0.73363,0.44328,0.31113,-0.61602,0,0,0,0,0,0,0
0.52039,-0.12238,-0.69115,-0.51156,-0.67900,0.64643,0.30450,0.26246,0,0,0,0,0,0,0
0.80578,0.72009,0.09490,-0.23015,-0.72394,0.78034,0.88719,-0.03728,0,0,0,0,0,0,0
0.92313,0.83529,0.38200,-0.46951,0.21947,0.77371,0.88224,0.51542,0,0,0,0,0,0,0
0.51590,-0.45357,-0.06269,-0.24766,-0.38991,0.01130,0.41977,-0.30237,0,0,0,0,0,0,0
0.00874,0.40148,0.49319,-0.19949,0.12019,0.68270,0.78295,0.32918,0,0,0,0,0,0,0
0.52465,-0.24623,0.60220,-0.37560,-0.34716,0.03200,-0.27152,-0.50523,0,0,0,0,0,0,0
0.07033,0.05137,-0.27258,-0.21541,-0.06757,0.68152,0.82088,0.43054,0,0,0,0,0,0,0
0.87383,0.62919,0.09144,-0.32060,0.69131,0.71681,0.82140,0.06907,0,0,0,0,0,0,0
0.83951,0.15120,-0.56835,-0.25838,-0.57025,0.58459,0.56538,-0.25584,0,0,0,0,0,0,0
0.87815,0.11630,-0.53305,-0.45291,0.33725,-0.12823,0.61533,0.31288,0,0,0,0,0,0,0
0.78395,-0.56123,0.32995,0.54257,0.24988,-0.33817,-0.59987,-0.67424,0,0,0,0,0,0,0
0.58966,0.61920,0.36373,0.08857,-0.20301,0.48078,0.52915,0.17411,0,0,0,0,0,0,0
0.80344,0.38724,-0.74232,-0.25211,-0.52570,-0.20804,0.62465,-0.66929,0,0,0,0,0,0,0
0.69539,0.66415,0.73659,-0.42745,-0.28214,0.80073,0.81876,0.40469,0,0,0,0,0,0,0
0.56805,-0.20048,0.66363,0.27089,0.34233,0.10712,0.38311,-0.77478,0,0,0,0,0,0,0
0.05287,0.62196,0.07497,-0.24302,-0.12312,0.49731,0.81085,0.37468,0,0,0,0,0,0,0
0.23639,-0.79192,0.30494,-0.03072,-0.74940,-0.69780,-0.72181,-0.74313,0,0,0,0,0,0,0
0.73297,-0.40796,0.10448,-0.33160,-0.43861,0.19502,0.47827,-0.63981,0,0,0,0,0,0,0
0.61243,0.22054,0.53832,-0.07451,-0.16054,0.73743,0.76469,-0.12014,0,0,0,0,0,0,0
-0.08507,-0.56814,0.00158,-0.04120,0.44680,0.00235,0.10646,-0.56767,0,0,0,0,0,0,0
0.85474,0.41365,0.12601,-0.24707,-0.24876,0.17473,-0.21169,-0.46848,0,0,0,0,0,0,0
0.75006,0.65701,0.63219,-0.34854,-0.62049,0.68037,0.79442,0.37374,0,0,0,0,0,0,0
0.95019,0.58610,0.38619,-0.13572,-0.11158,0.52683,0.84686,0.56012,0,0,0,0,0,0,0
0.70688,0.79930,0.56650,-0.62233,-0.63582,0.62273,0.75740,0.46542,0,0,0,0,0,0,0
0.37679,-0.27921,0.16198,0.28202,-0.06259,0.49791,0.74162,0.65987,0,0,0,0,0,0,0
0.74581,-0.09622,-0.32352,-0.56162,-0.12406,-0.55053,-0.60231,-0.50248,0,0,0,0,0,0,0
0.75554,0.41541,0.57118,-0.50197,0.42762,0.60728,0.83426,-0.47486,0,0,0,0,0,0,0
0.88291,-0.59188,-0.37913,-0.42312,-0.53678,0.44853,0.29060,0.12654,0,0,0,0,0,0,0
0.75295,-0.30107,0.33894,-0.20465,0.01362,0.66773,0.62421,0.01734,0,0,0,0,0,0,0
0.70738,-0.46784,0.70224,0.26774,-0.76868,-0.60007,-0.27284,-0.33731,0,0,0,0,0,0,0
-0.23435,0.48148,0.69756,-0.48526,-0.39616,-0.55017,0.83336,0.43901,0,0,0,0,0,0,0
0.41908,0.27404,0.79604,-0.65511,-0.02190,0.45421,0.05025,0.23851,0,0,0,0,0,0,0
0.26178,0.55096,0.59633,-0.20541,0.56278,0.68923,0.84532,0.50791,0,0,0,0,0,0,0
0.42755,-0.49444,0.38707,0.61420,-0.03580,0.67042,0.77532,0.40368,0,0,0,0,0,0,0
0.88173,-0.51164,0.68921,-0.34968,0.65380,0.74039,0.87195,0.31505,0,0,0,0,0,0,0
0.02851,-0.38007,-0.56168,-0.40411,-0.49065,-0.38410,0.31790,-0.13735,0,0,0,0,0,0,0
0.70666,-0.62868,-0.25224,0.43568,0.42579,0.57604,0.60381,-0.25888,0,0,0,0,0,0,0
0.83321,-0.19427,0.67891,-0.22139,0.61297,0.69456,0.79141,0.35368,0,0,0,0,0,0,0
0.49402,0.53696,-0.21176,-0.39943,0.18941,-0.20657,0.55060,-0.74474,0,0,0,0,0,0,0
0.80700,-0.16562,0.61418,0.49389,0.08836,0.70605,0.66222,-0.06445,0,0,0,0,0,0,0
0.80844,-0.12895,0.05867,0.02524,-0.08214,-0.30704,-0.09016,-0.52846,0,0,0,0,0,0,0
0.29881,0.55697,0.57271,0.19777,-0.14510,0.79009,0.76500,0.47814,0,0,0,0,0,0,0
0.94413,0.64329,0.70167,0.46621,-0.35541,0.70131,0.45724,0.51813,0,0,0,0,0,0,0
0.41401,0.59538,0.42139,0.64510,0.16731,0.73242,0.75018,0.01929,0,0,0,0,0,0,0
0.76226,0.12898,0.27082,-0.17190,0.57687,0.25693,0.40902,-0.47259,0,0,0,0,0,0,0
0.61345,-0.57296,0.38091,0.01574,0.63119,-0.19135,0.66643,-0.53438,0,0,0,0,0,0,0
0.80925,0.45241,0.56210,0.67397,0.37344,0.68821,0.50663,0.47955,0,0,0,0,0,0,0
0.69998,-0.66645,0.20283,-0.16638,0.03588,-0.47276,0.63816,-0.52968,0,0,0,0,0,0,0
0.89716,0.17300,0.11032,-0.51059,-0.05138,0.67140,0.78204,-0.38800,0,0,0,0,0,0,0
0.79527,0.28204,0.72663,-0.51864,0.58342,0.61953,0.72858,-0.17030,0,0,0,0,0,0,0
0.69940,0.77666,0.71108,-0.02131,0.16095,0.73301,0.84496,0.03899,0,0,0,0,0,0,0
0.82000,-0.53051,0.73377,-0.31898,0.02100,-0.47820,0.67296,0.32297,0,0,0,0,0,0,0
0.77926,0.48590,0.26336,0.43315,-0.02293,0.76277,0.76920,0.26730,0,0,0,0,0,0,0
0.70801,-0.47662,0.45309,-0.54230,0.15898,0.06072,0.34985,-0.63019,0,0,0,0,0,0,0
0.31933,-0.40719,0.11014,0.67713,-0.36323,-0.59441,-0.06305,-0.39248,0,0,0,0,0,0,0
0.12915,0.29870,-0.01537,0.51389,0.10119,0.55629,0.71665,-0.56864,0,0,0,0,0,0,0
0.66981,-0.42146,0.40738,-0.30386,0.31065,0.43918,0.56383,-0.69798,0,0,0,0,0,0,0
0.52739,0.26387,0.83394,0.19810,0.70551,0.73117,0.74955,0.56785,0,0,0,0,0,0,0
0.21243,-0.68524,0.63326,-0.68829,-0.53625,-0.60458,-0.03872,0.63895,0,0,0,0,0,0,0
0.75832,-0.04959,0.61803,-0.50717,0.02367,0.70457,0.78402,0.06500,0,0,0,0,0,0,0
0.50860,-0.13539,0.29626,-0.09291,0.18725,0.60349,0.29792,0.39563,0,0,0,0,0,0,0
0.48400,-0.25883,0.67260,0.47021,0.35658,0.57177,0.80460,-0.28561,0,0,0,0,0,0,0
0.74308,0.63392,0.78760,-0.39937,0.56344,0.76519,0.82713,0.29705,0,0,0,0,0,0,0
0.53653,0.47196,0.73952,0.28857,-0.13287,0.73738,0.73191,0.07326,0,0,0,0,0,0,0
0.86435,-0.05753,0.33422,-0.04632,0.28819,0.13312,0.46482,-0.02884,0,0,0,0,0,0,0
0.58426,0.64445,0.61126,-0.40560,-0.11119,0.65356,0.63258,-0.12545,0,0,0,0,0,0,0
0.60556,-0.19191,0.30898,-0.00778,-0.27359,0.66429,0.71752,0.09760,0,0,0,0,0,0,0
0.26819,0.53518,0.83854,-0.51061,-0.05071,0.70054,0.79349,0.73743,0,0,0,0,0,0,0
-0.21109,0.66358,0.62132,0.65564,0.49646,0.74942,0.72543,0.46945,0,0,0,0,0,0,0
0.77660,0.13172,0.58641,0.19298,0.33766,0.71515,0.77524,0.69574,0,0,0,0,0,0,0
0.74314,-0.15044,-0.39939,0.56423,-0.28594,0.54849,0.73857,-0.11312,0,0,0,0,0,0,0
0.76759,-0.62092,0.03629,0.48961,-0.44399,0.23951,0.38242,-0.48718,0,0,0,0,0,0,0
0.69486,0.37695,0.16686,-0.37614,-0.31614,0.70006,0.70710,0.01293,0,0,0,0,0,0,0
0.65116,0.57514,0.33649,0.53078,-0.36411,0.67817,0.79338,0.01218,0,0,0,0,0,0,0
-0.10907,0.51225,0.27575,-0.01209,0.31101,0.65305,0.78837,0.27656,0,0,0,0,0,0,0
0.41897,0.70560,0.05463,-0.03052,-0.09506,0.73260,0.80694,-0.05757,0,0,0,0,0,0,0
0.91415,0.78529,0.30083,-0.09678,-0.22453,0.64382,0.78451,0.17216,0,0,0,0,0,0,0
0.82983,0.09975,0.72446,0.40364,0.27778,0.76026,0.77652,0.47975,0,0,0,0,0,0,0
0.02720,0.60579,-0.39404,0.06827,-0.10681,0.48231,0.67922,0.49028,0,0,0,0,0,0,0
0.16894,0.63983,0.74797,0.06699,-0.52251,0.66045,0.88137,0.14567,0,0,0,0,0,0,0
0.78689,0.08581,0.43813,-0.21965,0.38448,0.68567,0.80225,-0.31760,0,0,0,0,0,0,0
0.46592,-0.53075,0.51457,-0.27604,-0.40387,0.61644,0.44964,0.32672,0,0,0,0,0,0,0
0.67181,-0.16311,0.15117,-0.59771,-0.31216,-0.27883,0.68616,-0.51103,0,0,0,0,0,0,0
0.08151,-0.36762,0.34333,-0.13581,0.07804,0.66767,0.77602,0.45352,0,0,0,0,0,0,0
0.47955,0.16926,0.54385,-0.37266,-0.67799,0.68831,0.83942,0.50246,0,0,0,0,0,0,0
0.71696,0.51709,0.72944,0.40049,0.39190,0.78469,0.79915,0.59268,0,0,0,0,0,0,0
